%     X       Y           lat            lon
%     m       m           deg            deg
   332000 -1086000    79.54475982  -28.00113482
   333000 -1086000    79.54207886  -27.95289798
   334000 -1086000    79.53939054  -27.90468604
   335000 -1086000    79.53669487  -27.85649904
   336000 -1086000    79.53399185  -27.80833702
   337000 -1086000    79.53128149  -27.76020005
   338000 -1086000    79.52856380  -27.71208816
   339000 -1086000    79.52583878  -27.66400141
   340000 -1086000    79.52310643  -27.61593984
   341000 -1086000    79.52036677  -27.56790349
   342000 -1086000    79.51761980  -27.51989243
   343000 -1086000    79.51486552  -27.47190669
   344000 -1086000    79.51210394  -27.42394633
   345000 -1086000    79.50933506  -27.37601138
   346000 -1086000    79.50655890  -27.32810190
   347000 -1086000    79.50377546  -27.28021794
   348000 -1086000    79.50098474  -27.23235953
   349000 -1086000    79.49818675  -27.18452673
   350000 -1086000    79.49538150  -27.13671959
   351000 -1086000    79.49256899  -27.08893814
   352000 -1086000    79.48974923  -27.04118243
   353000 -1086000    79.48692222  -26.99345251
   354000 -1086000    79.48408797  -26.94574843
   355000 -1086000    79.48124649  -26.89807023
   356000 -1086000    79.47839778  -26.85041795
   357000 -1086000    79.47554184  -26.80279165
   358000 -1086000    79.47267870  -26.75519134
   359000 -1086000    79.46980834  -26.70761710
   360000 -1086000    79.46693077  -26.66006897
   361000 -1086000    79.46404601  -26.61254698
   362000 -1086000    79.46115406  -26.56505118
   363000 -1086000    79.45825492  -26.51758161
   364000 -1086000    79.45534860  -26.47013832
   365000 -1086000    79.45243510  -26.42272137
   366000 -1086000    79.44951444  -26.37533075
   367000 -1086000    79.44658662  -26.32796655
   368000 -1086000    79.44365164  -26.28062879
   369000 -1086000    79.44070952  -26.23331753
   370000 -1086000    79.43776025  -26.18603281
   371000 -1086000    79.43480384  -26.13877465
   372000 -1086000    79.43184030  -26.09154312
   373000 -1086000    79.42886964  -26.04433824
   374000 -1086000    79.42589185  -25.99716007
   375000 -1086000    79.42290696  -25.95000863
   376000 -1086000    79.41991496  -25.90288398
   377000 -1086000    79.41691586  -25.85578615
   378000 -1086000    79.41390966  -25.80871518
   379000 -1086000    79.41089638  -25.76167112
   380000 -1086000    79.40787601  -25.71465401
   381000 -1086000    79.40484857  -25.66766388
   382000 -1086000    79.40181407  -25.62070077
   383000 -1086000    79.39877249  -25.57376473
   384000 -1086000    79.39572386  -25.52685580
   385000 -1086000    79.39266818  -25.47997400
   386000 -1086000    79.38960546  -25.43311939
   387000 -1086000    79.38653570  -25.38629201
   388000 -1086000    79.38345891  -25.33949188
   389000 -1086000    79.38037509  -25.29271905
   390000 -1086000    79.37728425  -25.24597356
   391000 -1086000    79.37418640  -25.19925545
   392000 -1086000    79.37108154  -25.15256475
   393000 -1086000    79.36796968  -25.10590150
   394000 -1086000    79.36485083  -25.05926574
   395000 -1086000    79.36172499  -25.01265750
   396000 -1086000    79.35859217  -24.96607684
   397000 -1086000    79.35545237  -24.91952377
   398000 -1086000    79.35230560  -24.87299834
   399000 -1086000    79.34915188  -24.82650058
   400000 -1086000    79.34599119  -24.78003054
   401000 -1086000    79.34282356  -24.73358824
   402000 -1086000    79.33964898  -24.68717373
   403000 -1086000    79.33646747  -24.64078704
   404000 -1086000    79.33327902  -24.59442820
   405000 -1086000    79.33008365  -24.54809725
   406000 -1086000    79.32688136  -24.50179423
   407000 -1086000    79.32367216  -24.45551917
   408000 -1086000    79.32045606  -24.40927211
   409000 -1086000    79.31723306  -24.36305308
   410000 -1086000    79.31400316  -24.31686211
   411000 -1086000    79.31076638  -24.27069925
   412000 -1086000    79.30752272  -24.22456452
   413000 -1086000    79.30427218  -24.17845795
   414000 -1086000    79.30101478  -24.13237959
   415000 -1086000    79.29775052  -24.08632947
   416000 -1086000    79.29447941  -24.04030762
   417000 -1086000    79.29120144  -23.99431407
   418000 -1086000    79.28791664  -23.94834885
   419000 -1086000    79.28462500  -23.90241201
   420000 -1086000    79.28132654  -23.85650356
   421000 -1086000    79.27802125  -23.81062355
   422000 -1086000    79.27470914  -23.76477201
   423000 -1086000    79.27139023  -23.71894896
   424000 -1086000    79.26806452  -23.67315445
   425000 -1086000    79.26473201  -23.62738850
   426000 -1086000    79.26139271  -23.58165114
   427000 -1086000    79.25804663  -23.53594241
   428000 -1086000    79.25469377  -23.49026234
   429000 -1086000    79.25133414  -23.44461096
   430000 -1086000    79.24796775  -23.39898829
   431000 -1086000    79.24459461  -23.35339437
   432000 -1086000    79.24121471  -23.30782924
   433000 -1086000    79.23782807  -23.26229291
   434000 -1086000    79.23443469  -23.21678543
   435000 -1086000    79.23103458  -23.17130681
   436000 -1086000    79.22762775  -23.12585710
   437000 -1086000    79.22421420  -23.08043631
   438000 -1086000    79.22079394  -23.03504449
   439000 -1086000    79.21736697  -22.98968165
   440000 -1086000    79.21393331  -22.94434784
   441000 -1086000    79.21049295  -22.89904306
   442000 -1086000    79.20704591  -22.85376737
   443000 -1086000    79.20359220  -22.80852078
   444000 -1086000    79.20013181  -22.76330332
   445000 -1086000    79.19666475  -22.71811502
   446000 -1086000    79.19319104  -22.67295591
   447000 -1086000    79.18971068  -22.62782601
   448000 -1086000    79.18622367  -22.58272536
   449000 -1086000    79.18273002  -22.53765398
   450000 -1086000    79.17922974  -22.49261190
   451000 -1086000    79.17572283  -22.44759914
   452000 -1086000    79.17220931  -22.40261574
   453000 -1086000    79.16868917  -22.35766171
   454000 -1086000    79.16516243  -22.31273709
   455000 -1086000    79.16162909  -22.26784191
   456000 -1086000    79.15808916  -22.22297618
   457000 -1086000    79.15454264  -22.17813993
   458000 -1086000    79.15098954  -22.13333319
   459000 -1086000    79.14742987  -22.08855599
   460000 -1086000    79.14386364  -22.04380835
   461000 -1086000    79.14029084  -21.99909030
   462000 -1086000    79.13671150  -21.95440186
   463000 -1086000    79.13312561  -21.90974303
   464000 -1086000    79.12953317  -21.86511391
   465000 -1086000    79.12593421  -21.82051445
   466000 -1086000    79.12232872  -21.77594470
   467000 -1086000    79.11871671  -21.73140468
   468000 -1086000    79.11509819  -21.68689442
   469000 -1086000    79.11147316  -21.64241395
   470000 -1086000    79.10784163  -21.59796328
   471000 -1086000    79.10420361  -21.55354244
   472000 -1086000    79.10055911  -21.50915145
   473000 -1086000    79.09690812  -21.46479033
   474000 -1086000    79.09325067  -21.42045912
   475000 -1086000    79.08958675  -21.37615783
   476000 -1086000    79.08591636  -21.33188648
   477000 -1086000    79.08223953  -21.28764509
   478000 -1086000    79.07855625  -21.24343370
   479000 -1086000    79.07486653  -21.19925232
   480000 -1086000    79.07117038  -21.15510097
   481000 -1086000    79.06746781  -21.11097967
   482000 -1086000    79.06375881  -21.06688845
   483000 -1086000    79.06004341  -21.02282733
   484000 -1086000    79.05632159  -20.97879633
   485000 -1086000    79.05259338  -20.93479546
   486000 -1086000    79.04885878  -20.89082476
   487000 -1086000    79.04511779  -20.84688424
   488000 -1086000    79.04137042  -20.80297392
   489000 -1086000    79.03761669  -20.75909383
   490000 -1086000    79.03385658  -20.71524397
   491000 -1086000    79.03009012  -20.67142438
   492000 -1086000    79.02631731  -20.62763508
   493000 -1086000    79.02253815  -20.58387607
   494000 -1086000    79.01875265  -20.54014739
   495000 -1086000    79.01496083  -20.49644905
   496000 -1086000    79.01116267  -20.45278107
   497000 -1086000    79.00735820  -20.40914347
   498000 -1086000    79.00354742  -20.36553626
   499000 -1086000    78.99973034  -20.32195948
   500000 -1086000    78.99590695  -20.27841313
   501000 -1086000    78.99207728  -20.23489723
   502000 -1086000    78.98824132  -20.19141181
   503000 -1086000    78.98439908  -20.14795688
   504000 -1086000    78.98055058  -20.10453245
   505000 -1086000    78.97669581  -20.06113856
   506000 -1086000    78.97283478  -20.01777520
   507000 -1086000    78.96896750  -19.97444241
   508000 -1086000    78.96509398  -19.93114019
   509000 -1086000    78.96121422  -19.88786857
   510000 -1086000    78.95732823  -19.84462757
   511000 -1086000    78.95343602  -19.80141719
   512000 -1086000    78.94953759  -19.75823745
   513000 -1086000    78.94563295  -19.71508838
   514000 -1086000    78.94172211  -19.67196999
   515000 -1086000    78.93780508  -19.62888229
   516000 -1086000    78.93388185  -19.58582530
   517000 -1086000    78.92995244  -19.54279904
   518000 -1086000    78.92601685  -19.49980352
   519000 -1086000    78.92207510  -19.45683875
   520000 -1086000    78.91812718  -19.41390476
   521000 -1086000    78.91417311  -19.37100155
   522000 -1086000    78.91021289  -19.32812915
   523000 -1086000    78.90624653  -19.28528757
   524000 -1086000    78.90227403  -19.24247681
   525000 -1086000    78.89829540  -19.19969690
   526000 -1086000    78.89431065  -19.15694786
   527000 -1086000    78.89031979  -19.11422968
   528000 -1086000    78.88632282  -19.07154240
   529000 -1086000    78.88231974  -19.02888602
   292000 -1087000    79.63705411  -29.96365162
   293000 -1087000    79.63467418  -29.91450059
   294000 -1087000    79.63228668  -29.86537228
   295000 -1087000    79.62989161  -29.81626675
   296000 -1087000    79.62748898  -29.76718405
   297000 -1087000    79.62507878  -29.71812424
   298000 -1087000    79.62266103  -29.66908738
   299000 -1087000    79.62023573  -29.62007352
   300000 -1087000    79.61780289  -29.57108270
   301000 -1087000    79.61536251  -29.52211500
   302000 -1087000    79.61291460  -29.47317047
   303000 -1087000    79.61045916  -29.42424916
   304000 -1087000    79.60799620  -29.37535113
   305000 -1087000    79.60552572  -29.32647642
   306000 -1087000    79.60304773  -29.27762510
   307000 -1087000    79.60056224  -29.22879723
   308000 -1087000    79.59806924  -29.17999284
   309000 -1087000    79.59556875  -29.13121200
   310000 -1087000    79.59306078  -29.08245476
   311000 -1087000    79.59054532  -29.03372116
   312000 -1087000    79.58802238  -28.98501130
   313000 -1087000    79.58549197  -28.93632518
   314000 -1087000    79.58295409  -28.88766288
   315000 -1087000    79.58040875  -28.83902444
   316000 -1087000    79.57785596  -28.79040992
   317000 -1087000    79.57529571  -28.74181938
   318000 -1087000    79.57272803  -28.69325285
   319000 -1087000    79.57015290  -28.64471040
   320000 -1087000    79.56757034  -28.59619208
   321000 -1087000    79.56498035  -28.54769793
   322000 -1087000    79.56238295  -28.49922802
   323000 -1087000    79.55977812  -28.45078238
   324000 -1087000    79.55716589  -28.40236108
   325000 -1087000    79.55454625  -28.35396416
   326000 -1087000    79.55191921  -28.30559167
   327000 -1087000    79.54928478  -28.25724366
   328000 -1087000    79.54664296  -28.20892019
   329000 -1087000    79.54399376  -28.16062131
   330000 -1087000    79.54133718  -28.11234705
   331000 -1087000    79.53867324  -28.06409748
   332000 -1087000    79.53600193  -28.01587264
   333000 -1087000    79.53332326  -27.96767259
   334000 -1087000    79.53063723  -27.91949736
   335000 -1087000    79.52794386  -27.87134702
   336000 -1087000    79.52524315  -27.82322160
   337000 -1087000    79.52253511  -27.77512116
   338000 -1087000    79.51981973  -27.72704574
   339000 -1087000    79.51709703  -27.67899540
   340000 -1087000    79.51436701  -27.63097018
   341000 -1087000    79.51162968  -27.58297013
   342000 -1087000    79.50888504  -27.53499530
   343000 -1087000    79.50613310  -27.48704573
   344000 -1087000    79.50337387  -27.43912147
   345000 -1087000    79.50060735  -27.39122257
   346000 -1087000    79.49783355  -27.34334907
   347000 -1087000    79.49505247  -27.29550103
   348000 -1087000    79.49226412  -27.24767848
   349000 -1087000    79.48946850  -27.19988148
   350000 -1087000    79.48666562  -27.15211007
   351000 -1087000    79.48385549  -27.10436429
   352000 -1087000    79.48103812  -27.05664420
   353000 -1087000    79.47821350  -27.00894983
   354000 -1087000    79.47538165  -26.96128123
   355000 -1087000    79.47254257  -26.91363844
   356000 -1087000    79.46969626  -26.86602154
   357000 -1087000    79.46684274  -26.81843053
   358000 -1087000    79.46398200  -26.77086547
   359000 -1087000    79.46111406  -26.72332641
   360000 -1087000    79.45823892  -26.67581339
   361000 -1087000    79.45535659  -26.62832645
   362000 -1087000    79.45246707  -26.58086563
   363000 -1087000    79.44957037  -26.53343099
   364000 -1087000    79.44666650  -26.48602257
   365000 -1087000    79.44375545  -26.43864040
   366000 -1087000    79.44083724  -26.39128453
   367000 -1087000    79.43791188  -26.34395500
   368000 -1087000    79.43497936  -26.29665186
   369000 -1087000    79.43203970  -26.24937515
   370000 -1087000    79.42909291  -26.20212489
   371000 -1087000    79.42613897  -26.15490117
   372000 -1087000    79.42317792  -26.10770399
   373000 -1087000    79.42020974  -26.06053341
   374000 -1087000    79.41723445  -26.01338947
   375000 -1087000    79.41425205  -25.96627220
   376000 -1087000    79.41126254  -25.91918165
   377000 -1087000    79.40826595  -25.87211787
   378000 -1087000    79.40526226  -25.82508088
   379000 -1087000    79.40225149  -25.77807073
   380000 -1087000    79.39923364  -25.73108747
   381000 -1087000    79.39620872  -25.68413113
   382000 -1087000    79.39317674  -25.63720174
   383000 -1087000    79.39013770  -25.59029936
   384000 -1087000    79.38709160  -25.54342402
   385000 -1087000    79.38403846  -25.49657576
   386000 -1087000    79.38097828  -25.44975462
   387000 -1087000    79.37791107  -25.40296064
   388000 -1087000    79.37483683  -25.35619385
   389000 -1087000    79.37175557  -25.30945430
   390000 -1087000    79.36866729  -25.26274203
   391000 -1087000    79.36557200  -25.21605708
   392000 -1087000    79.36246972  -25.16939944
   393000 -1087000    79.35936043  -25.12276922
   394000 -1087000    79.35624416  -25.07616641
   395000 -1087000    79.35312090  -25.02959107
   396000 -1087000    79.34999067  -24.98304323
