% site name: SENU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.3134   -34.1     2.6    45.4     2.1   -29.6     1.9
2009.3161   -35.0     2.6    46.1     2.1   -27.4     1.9
2009.3190   -36.6     2.6    45.1     2.1   -29.3     1.9
2009.3220   -35.5     2.6    42.9     2.1   -30.6     1.9
2009.3243   -32.2     2.6    45.5     2.1   -31.4     1.9
2009.3271   -34.8     2.6    45.4     2.1   -31.7     2.0
2009.3300   -35.3     2.6    44.5     2.1   -32.4     2.0
2009.3330   -36.7     2.6    45.5     2.1   -31.5     1.9
2009.3354   -36.5     2.6    45.9     2.1   -31.8     1.9
2009.3381   -35.1     2.6    45.3     2.1   -31.6     1.9
2009.3410   -32.7     2.6    46.2     2.1   -28.9     1.9
2009.3440   -35.5     2.6    45.3     2.1   -30.6     1.9
2009.3463   -33.2     2.6    43.7     2.1   -30.3     1.9
2009.3491   -36.0     2.6    44.7     2.2   -31.3     2.0
2009.3520   -36.7     2.6    44.2     2.1   -30.5     2.0
2009.3550   -35.8     2.6    44.4     2.1   -30.7     1.9
2009.3572   -34.4     2.6    45.0     2.1   -31.1     1.9
2009.3600   -36.1     2.6    44.3     2.1   -31.2     1.9
2009.3630   -36.1     2.6    44.1     2.1   -31.4     2.0
2009.3654   -35.8     2.6    42.7     2.1   -31.1     1.9
2009.3681   -36.7     2.5    44.9     2.2   -30.1     2.0
2009.3710   -36.0     2.6    45.3     2.1   -29.6     1.9
2009.3740   -39.4     2.6    43.5     2.1   -28.5     1.9
2009.3764   -39.9     2.6    44.5     2.1   -29.4     1.9
2009.3791   -35.0     2.6    44.3     2.1   -28.3     1.9
2009.3820   -38.8     2.6    44.4     2.1   -29.6     1.9
2009.3850   -36.4     2.6    44.9     2.1   -31.1     1.9
2009.3874   -39.6     2.6    45.1     2.1   -29.7     1.9
2009.3901   -37.6     2.6    44.8     2.1   -30.0     1.9
2009.3930   -40.3     2.6    44.3     2.1   -31.3     1.9
2009.3960   -36.2     2.6    45.6     2.1   -30.4     1.9
2009.3984   -39.0     2.6    43.7     2.1   -30.0     1.9
2009.4011   -38.5     2.6    43.5     2.1   -30.5     1.9
2009.4040   -34.6     2.6    45.2     2.1   -29.7     1.9
2009.4070   -35.7     2.6    44.7     2.1   -30.3     1.9
2009.4093   -34.5     2.6    44.5     2.1   -31.2     1.9
2009.4120   -34.7     2.6    45.1     2.1   -29.3     1.9
2009.4150   -38.8     2.6    43.5     2.1   -25.7     1.9
2009.4174   -38.8     2.6    43.9     2.1   -26.7     1.9
2009.4202   -40.1     2.6    43.2     2.1   -28.9     1.9
2009.4230   -36.7     2.6    43.5     2.1   -30.0     1.9
2009.4260   -34.8     2.6    43.1     2.3   -28.6     2.0
2009.4284   -36.7     2.6    44.4     2.1   -30.0     1.9
2009.4311   -39.1     2.6    44.0     2.1   -30.3     1.9
2009.4340   -40.0     2.6    44.3     2.1   -29.3     1.9
2009.4370   -40.4     2.6    43.3     2.1   -30.1     1.9
2009.4394   -38.9     2.6    43.4     2.1   -28.9     1.9
2009.4422   -41.2     2.6    44.0     2.1   -27.3     1.9
2009.4450   -40.7     2.6    42.7     2.1   -29.2     1.9
2009.4480   -41.6     2.6    42.4     2.1   -29.4     1.9
2009.4504   -40.2     2.6    42.2     2.1   -27.5     1.9
2009.4531   -36.2     2.6    43.3     2.1   -27.5     1.9
2009.4560   -37.8     2.6    42.4     2.1   -28.8     1.9
2009.4590   -34.1     2.6    43.5     2.1   -29.0     1.9
2009.4613   -38.5     2.6    43.8     2.1   -29.6     1.9
2009.4641   -38.8     2.6    43.4     2.1   -29.6     1.9
2009.4670   -43.2     2.6    44.5     2.1   -29.0     1.9
2009.4694   -38.1     2.6    43.1     2.1   -29.9     1.9
2009.4722   -34.0     2.6    42.2     2.1   -27.9     1.9
2009.4750   -39.6     2.6    42.8     2.1   -27.9     1.9
2009.4780   -33.5     2.6    42.7     2.1   -28.3     1.9
2009.4804   -37.1     2.6    43.3     2.3   -29.3     2.0
2009.4831   -35.3     2.6    42.2     2.1   -26.9     1.9
2009.4860   -37.0     2.6    42.6     2.1   -26.4     1.9
2009.4890   -37.8     2.6    42.9     2.1   -27.6     2.0
2009.4914   -34.5     2.6    43.3     2.3   -27.6     2.0
2009.4941   -38.8     2.6    42.4     2.2   -29.2     2.0
2009.4970   -38.6     2.6    42.4     2.1   -26.0     2.0
2009.5000   -40.2     2.6    39.3     2.1   -25.1     1.9
2009.5024   -40.1     2.6    41.4     2.1   -29.0     1.9
2009.5051   -34.5     2.6    42.3     2.1   -27.1     1.9
2009.5080   -39.6     2.6    42.3     2.1   -28.5     1.9
2009.5110   -39.1     2.6    41.5     2.1   -27.3     1.9
2009.5133   -36.5     2.6    41.6     2.1   -27.2     1.9
2009.5161   -34.4     2.6    41.4     2.1   -26.6     1.9
2009.5190   -34.1     2.6    40.0     2.1   -29.5     1.9
2009.5220   -34.9     2.6    40.6     2.1   -27.8     1.9
2009.5242   -35.1     2.6    41.2     2.1   -29.9     1.9
2009.5270   -35.8     2.6    42.0     2.1   -28.2     1.9
2009.5300   -32.9     2.6    40.7     2.1   -27.5     1.9
2009.5324   -34.7     2.6    40.4     2.1   -26.5     1.9
2009.5351   -33.2     2.6    41.7     2.1   -27.9     1.9
2009.5380   -31.9     2.6    41.4     2.1   -27.6     1.9
2009.5410   -36.1     2.6    40.9     2.1   -27.0     1.9
2009.5434   -34.4     2.6    40.9     2.1   -28.6     1.9
