% site name: KUAQ
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.5592   -39.3     3.0    35.0     1.9   -34.5     1.5
2010.5620   -33.3     3.0    31.9     1.9   -33.0     1.5
2010.5650   -34.3     3.1    33.3     1.9   -34.1     1.6
2010.5673   -37.8     3.0    31.0     1.9   -33.9     1.5
2010.5701   -37.7     3.2    33.0     2.0   -32.4     1.6
2010.5730   -33.6     3.2    32.6     2.0   -33.8     1.6
2010.5760   -33.8     3.1    31.8     1.9   -33.3     1.6
2010.5783   -34.0     3.2    32.7     2.0   -33.8     1.6
2010.5810   -34.9     3.0    31.6     1.9   -34.5     1.5
2010.5840   -32.9     3.0    31.5     1.9   -34.6     1.5
2010.5870   -32.9     3.0    31.9     1.9   -34.5     1.5
2010.5893   -31.1     3.3    31.5     1.9   -32.2     1.5
2010.5920   -29.0     3.6    31.2     2.2   -33.0     1.7
2010.5950   -28.1     3.1    32.2     1.9   -33.5     1.6
2010.5980   -33.2     3.1    32.3     1.9   -33.7     1.6
2010.6003   -36.0     3.0    33.0     1.9   -31.3     1.5
2010.6030   -38.0     3.0    32.1     1.9   -32.2     1.5
2010.6060   -35.0     3.2    32.1     1.9   -32.3     1.5
2010.6090   -31.5     3.1    31.7     1.9   -34.7     1.6
2010.6112   -30.1     3.3    32.1     1.9   -32.8     1.5
2010.6140   -30.4     3.1    32.3     1.9   -31.0     1.6
2010.6170   -33.6     3.0    31.5     1.9   -30.1     1.5
2010.6193   -32.2     3.0    31.8     1.9   -31.7     1.5
2010.6221   -33.0     3.1    31.8     1.9   -33.5     1.6
2010.6250   -32.6     3.2    31.0     1.9   -32.3     1.5
2010.6280   -26.3     3.0    30.9     1.9   -31.3     1.5
2010.6303   -28.2     3.0    30.7     1.9   -32.0     1.5
2010.6330   -32.5     3.1    30.9     1.9   -32.5     1.6
2010.6360   -35.3     3.0    31.0     1.9   -31.6     1.5
2010.6390   -33.6     3.0    31.8     1.9   -31.6     1.5
2010.6413   -27.8     3.0    30.7     1.9   -33.9     1.5
2010.6440   -27.0     3.0    30.8     1.9   -31.7     1.5
2010.6470   -30.4     3.3    31.9     1.9   -32.3     1.5
2010.6500   -31.4     3.3    31.9     2.0   -34.2     1.6
2010.6523   -33.2     3.2    32.7     1.9   -34.4     1.5
2010.6550   -35.2     3.2    32.1     2.0   -31.6     1.6
2010.6580   -25.5     3.0    31.5     1.9   -32.5     1.5
2010.6610   -28.0     3.0    31.5     1.9   -32.3     1.5
2010.6632   -28.8     3.0    31.2     1.9   -31.7     1.5
