% site name: SRMP
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.5060   -64.6     3.2    67.6     1.8   -30.0     1.9
2008.5090   -62.6     3.3    68.2     1.8   -29.6     1.8
2008.5113   -59.3     3.3    67.4     1.8   -29.1     1.9
2008.5140   -54.8     3.3    66.5     1.8   -29.0     1.9
2008.5170   -56.3     3.1    68.0     1.8   -28.7     1.9
2008.5200   -61.2     3.3    66.9     1.8   -28.7     1.8
2008.5222   -55.3     3.2    67.9     1.8   -27.5     1.9
2008.5250   -53.9     3.3    67.8     1.9   -27.2     1.9
2008.5280   -56.7     3.3    67.8     1.8   -30.4     1.9
2008.5310   -54.6     3.5    65.6     1.9   -29.8     2.0
2008.5332   -48.3     3.5    64.8     1.9   -29.4     2.0
2008.5360   -56.2     3.4    67.0     1.9   -28.0     2.0
2008.5390   -51.8     3.3    67.3     1.8   -28.5     1.8
2008.5413   -55.6     3.3    67.3     1.8   -29.6     1.8
2008.5440   -54.9     3.3    66.9     1.8   -28.8     1.8
2008.5470   -58.5     3.3    67.1     1.8   -29.3     1.8
2008.5500   -54.7     3.3    66.1     1.8   -29.2     1.8
2008.5523   -57.0     3.2    66.8     1.8   -28.4     1.9
2008.5550   -57.9     3.3    66.9     1.8   -28.5     1.8
2008.5580   -59.6     3.3    67.3     1.9   -28.8     1.9
2008.5610   -54.8     3.5    66.1     1.9   -29.1     2.0
2008.5633   -53.4     3.3    66.9     1.9   -28.0     1.9
2008.5660   -55.1     3.3    66.1     1.8   -27.9     1.8
2008.5690   -55.9     3.3    67.1     1.8   -28.5     1.9
2008.5720   -49.8     3.3    65.8     1.8   -27.3     1.8
2008.5743   -54.3     3.3    66.7     1.9   -30.0     1.9
2008.5770   -55.6     3.3    68.2     1.9   -28.9     1.9
2008.5800   -54.3     3.3    65.8     1.8   -28.7     1.8
2008.5830   -53.3     3.3    67.8     1.8   -29.1     1.8
2008.5852   -48.1     3.3    66.2     1.8   -27.4     1.8
2008.5880   -55.5     3.1    64.9     1.8   -28.8     1.9
2008.5910   -57.5     3.3    65.1     1.8   -29.0     1.8
2008.5933   -54.5     3.3    65.1     1.8   -28.8     1.8
2008.5961   -50.8     3.1    65.8     1.8   -28.4     1.9
2008.5990   -53.8     3.2    66.3     1.9   -28.6     1.9
2008.6020   -52.4     3.4    64.7     1.9   -29.7     2.0
2008.6043   -45.5     3.3    64.9     1.8   -29.3     1.9
2008.6070   -51.8     3.4    66.4     1.9   -29.5     2.0
2008.6100   -49.1     3.4    65.5     1.9   -28.5     2.0
2008.6130   -51.0     3.4    65.3     1.9   -31.0     2.0
2008.6153   -55.0     3.4    65.0     1.9   -30.4     2.0
2008.6180   -52.0     3.2    66.4     1.9   -30.8     1.9
2008.6210   -48.9     3.3    65.7     1.8   -28.9     1.8
2008.6240   -53.3     3.3    65.1     1.8   -29.4     1.8
2008.6263   -48.3     3.3    64.5     1.8   -29.4     1.8
2008.6290   -49.6     3.3    63.7     1.8   -30.8     1.8
2008.6320   -53.6     3.5    66.6     1.9   -28.9     2.0
2008.6350   -50.9     3.4    66.3     1.8   -28.0     1.9
2008.6372   -51.0     3.3    64.7     1.9   -28.1     1.9
2008.6400   -51.7     3.3    64.8     1.8   -29.8     1.9
2008.6430   -47.7     3.3    63.9     1.9   -28.0     1.9
2008.6453   -46.1     3.3    65.4     1.8   -28.7     1.8
2008.6481   -49.7     3.3    65.7     1.8   -30.2     1.8
2008.6510   -50.6     3.3    65.5     1.8   -29.8     1.8
2008.6540   -49.6     3.3    64.8     1.8   -28.4     1.8
2008.6563   -44.5     3.3    64.3     1.8   -26.8     1.8
2008.6590   -54.6     3.3    65.9     1.8   -28.9     1.9
2008.6620   -49.4     3.1    65.0     1.8   -28.5     1.9
2008.6650   -48.6     3.1    65.6     1.8   -27.8     1.9
2008.6673   -53.8     3.2    64.4     1.8   -27.1     1.9
2008.6700   -52.8     3.2    64.8     1.8   -27.8     1.9
2008.6730   -49.4     3.2    64.7     1.8   -27.4     1.9
2008.6760   -45.3     3.3    63.3     1.8   -26.7     1.8
2008.6783   -49.2     3.4    62.1     1.8   -28.1     1.9
2008.6810   -48.7     3.3    61.3     1.9   -27.8     1.9
