% site name: KELY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1996.9903   -15.9     3.4   165.6     2.5  -109.8     2.3
1996.9931   -11.9     3.4   166.3     2.5  -112.5     2.3
1996.9960   -14.2     3.4   165.2     2.5  -108.8     2.3
1996.9990   -26.7     3.7   167.0     2.5  -109.1     2.3
1997.0013   -28.4     3.8   167.6     2.5  -111.8     2.3
1997.0041   -21.2     3.5   168.0     2.5  -109.7     2.2
1997.0070   -19.3     3.6   168.2     2.3  -108.4     2.4
1997.0100   -22.6     3.5   166.7     2.5  -109.7     2.4
1997.0123   -22.6     3.5   166.0     2.5  -108.8     2.5
1997.0151   -33.7     3.7   162.5     2.7  -106.9     2.5
1997.0180   -18.4     3.3   165.0     2.8  -108.5     2.3
1997.0290   -46.6     3.8   172.2     2.5  -119.0     2.3
1997.0314   -27.2     3.8   168.9     2.5  -113.3     3.4
1997.0341   -16.6     4.0   164.3     3.4  -109.0     2.5
1997.0370   -24.5     3.9   165.8     2.7  -107.9     5.5
1997.0400   -20.0     3.6   163.9     5.4  -109.0     3.5
1997.0423   -22.0     3.6   164.3     3.4  -108.5     2.3
1997.0451   -26.0     5.6   164.4     2.5  -108.8     2.6
1997.0480   -12.4     4.1   164.3     2.8  -107.0     2.3
1997.0510   -15.5     9.9   163.8     2.5  -109.5     2.2
1997.0533   -15.2     5.5   165.7     2.4  -112.2     2.4
1997.0561   -20.0     3.7   164.8     2.5  -109.3     2.7
1997.0590   -15.5     4.1   164.5     3.0  -110.8     2.5
1997.0620   -18.7     3.6   162.9     2.6  -109.9     2.4
1997.0643   -13.7     3.5   162.5     2.5  -111.0     2.3
1997.0671   -11.8     3.7   161.6     2.5  -109.6     2.2
1997.0700   -18.5     4.4   164.2     2.4  -109.5     2.4
1997.0730   -17.8     3.9   162.6     2.6  -110.0     2.3
1997.0753   -16.7     3.8   161.0     2.5  -110.5     2.6
1997.0780   -14.9     3.4   162.3     2.8  -110.0     2.3
1997.0810   -25.1     3.4   163.5     2.5  -107.8     2.3
1997.0834   -21.9     3.7   164.9     2.5  -107.0     3.2
1997.0861   -18.7     3.7   162.8     3.3  -108.1     2.5
1997.0890   -16.8     4.1   165.5     2.8  -108.8     2.3
1997.0920   -47.8     3.4   166.7     2.5  -115.2     2.7
1997.0944   -20.0     3.6   164.8     2.9  -109.3     2.3
1997.0971   -18.9     5.0   163.9     2.5  -109.1     3.0
1997.1000   -15.7     4.1   163.9     3.3  -110.6     6.9
1997.1053   -10.1     3.4   165.3     5.9  -110.6     2.6
1997.1081   -10.6     4.4   163.5     2.7  -108.7     2.5
1997.1110   -13.3     3.4   164.7     2.6  -109.5     2.3
1997.1140   -15.0     4.8   164.4     2.4  -109.1     2.4
1997.1164   -16.5    12.8   163.0     2.5  -110.9     2.5
1997.1191   -16.5     3.9   162.7     2.7  -109.7     2.6
1997.1220   -15.4     3.9   162.5     2.8  -109.0     2.6
1997.1250   -17.6     3.6   162.7     2.8  -109.1     2.2
1997.1273   -15.7     3.8   160.5     2.4  -108.7     2.2
1997.1300   -15.2     4.1   162.4     2.3  -110.5     2.9
1997.1330   -10.6     4.0   163.7     3.1  -110.1     2.4
1997.1354   -10.1     4.1   165.0     2.6  -109.7     3.0
1997.1383   -15.5     3.5   165.0     3.2  -108.5     2.1
1997.1410   -14.0     3.4   166.7     2.3  -109.6     2.4
1997.1440   -15.5     4.9   166.6     2.5  -108.4     2.2
1997.1464   -14.1     3.6   162.8     2.3  -109.2     2.3
1997.1491   -10.7     5.3   162.8     2.5  -108.6     2.5
1997.1520   -14.9     3.3   163.2     2.6  -109.5     2.4
1997.1550   -14.8     3.8   163.9     2.5  -106.3     2.3
1997.1573    -7.6     3.4   165.2     2.3  -107.5     2.2
1997.1601   -15.2     3.6   162.9     2.4  -107.8     2.1
1997.1630   -12.7     3.9   164.6     2.3  -112.6     2.3
1997.1660   -12.9     3.7   157.3     2.5  -112.5     3.0
1997.1684   -16.5     3.5   162.5     3.3  -106.2     2.7
1997.1711   -17.9     3.4   163.2     5.1  -109.5     2.7
1997.1740   -18.8     3.3   161.6     5.4  -109.5     2.8
1997.1770   -15.7     3.7   163.3     4.7  -110.3     2.6
1997.1793   -14.9     5.1   163.1     3.9  -108.4     2.8
1997.1821   -16.4     4.5   164.0     3.9  -109.1     2.6
1997.1850   -14.7     4.6   163.0     3.7  -105.9     2.4
1997.1874   -20.5     4.1   163.2     3.7  -106.6     2.6
1997.1903    -9.9     3.8   160.5     3.0  -107.5     2.7
1997.1930   -20.4     3.8   153.6     2.9  -106.3     2.5
1997.1984   -23.1     3.8   158.6     2.8  -108.1     2.5
1997.2011   -18.5     3.7   163.6     4.0  -109.6     2.5
1997.2040   -18.0     3.9   163.8     3.0  -107.3     3.3
1997.2070   -20.2     4.3   160.2     5.2  -108.4     2.9
1997.2093   -23.7     4.0   165.2     4.5  -108.4     2.4
1997.2121   -12.5     3.9   167.7     4.0  -106.6     2.6
