% site name: KMOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6372   -15.7     3.9    63.8     1.7   -22.3     1.7
2008.6400   -19.4     3.9    65.4     1.7   -23.4     1.7
2008.6430   -19.7     3.9    64.3     1.7   -22.7     1.7
2008.6453   -16.2     3.9    65.4     1.7   -22.6     1.7
2008.6481   -14.3     4.0    65.3     1.7   -23.8     1.8
2008.6510   -16.9     3.9    64.5     1.7   -22.6     1.7
2008.6540   -21.0     3.9    65.2     1.7   -23.6     1.7
2008.6563   -18.9     3.8    64.7     1.7   -22.0     1.7
2008.6590   -18.1     3.9    66.4     1.7   -22.8     1.8
2008.6620   -15.7     3.8    65.0     1.7   -22.9     1.7
2008.6650   -22.9     3.8    64.7     1.7   -23.1     1.7
2008.6673   -26.1     3.8    63.3     1.7   -22.0     1.7
2008.6700   -26.1     3.9    65.1     1.7   -23.5     1.7
2008.6730   -22.2     3.8    64.3     1.7   -21.9     1.7
2008.6760   -16.6     3.9    63.9     1.7   -22.5     1.7
2008.6783   -14.1     3.8    62.0     1.7   -23.0     1.7
2008.6810   -21.7     3.8    62.2     1.7   -21.9     1.7
2008.6840   -23.0     3.8    62.8     1.7   -23.4     1.7
2008.6870   -20.3     3.8    63.4     1.7   -23.0     1.7
2008.6893   -23.4     3.8    62.1     1.7   -23.5     1.7
2008.6920   -25.0     3.8    64.6     1.7   -22.4     1.7
2008.6950   -29.1     3.8    62.6     1.7   -22.8     1.7
2008.6980   -19.3     3.8    63.0     1.7   -24.0     1.7
2008.7001   -23.8     3.8    63.5     1.7   -22.1     1.7
2008.7030   -22.6     3.8    61.9     1.7   -22.6     1.7
2008.7060   -22.5     3.8    63.0     1.7   -23.7     1.7
2008.7083   -23.3     3.8    63.5     1.7   -22.8     1.7
2008.7111   -23.4     3.9    62.5     1.7   -21.7     1.7
2008.7140   -24.9     4.0    62.1     1.7   -23.4     1.8
2008.7170   -23.9     3.9    62.8     1.7   -22.7     1.7
2008.7193   -16.8     3.9    63.1     1.7   -23.6     1.7
2008.7220   -19.9     3.9    62.1     1.7   -23.4     1.7
2008.7250   -19.6     3.9    61.4     1.7   -23.7     1.8
2008.7280   -19.9     3.9    61.5     1.7   -23.5     1.7
2008.7303   -28.7     3.9    62.0     1.7   -22.3     1.7
2008.7331   -23.6     4.0    62.2     1.7   -23.1     1.8
2008.7360   -23.9     3.9    63.0     1.7   -22.7     1.8
2008.7390   -30.6     3.9    62.4     1.7   -22.7     1.8
2008.7413   -30.6     4.0    61.4     1.7   -23.5     1.7
2008.7440   -19.4     3.9    60.2     1.7   -23.5     1.7
2008.7470   -20.0     3.9    60.4     1.7   -21.2     1.7
2008.7500   -22.5     3.9    62.2     1.7   -22.4     1.7
2008.7521   -27.0     3.9    63.2     1.7   -22.7     1.7
2008.7550   -22.7     4.0    63.5     1.7   -22.5     1.8
2008.7580   -23.6     4.0    61.2     1.7   -22.3     1.7
2008.7603   -19.2     3.9    62.8     1.7   -21.1     1.7
2008.7631   -22.2     3.9    62.4     1.7   -22.8     1.7
2008.7660   -17.7     3.9    63.9     1.7   -21.4     1.7
2008.7690   -16.2     4.0    63.8     1.7   -20.8     1.7
2008.7713   -21.1     4.0    59.2     1.7   -20.2     1.8
2008.7740   -24.8     3.9    61.8     1.7   -20.7     1.7
2008.7770   -22.2     3.8    61.1     1.7   -22.3     1.7
2008.7800   -15.6     3.9    60.8     1.7   -23.6     1.8
2008.7823   -22.5     3.8    62.9     1.7   -22.6     1.7
2008.7851   -26.3     3.8    61.7     1.7   -21.7     1.7
2008.7880   -23.4     3.8    62.0     1.7   -20.5     1.7
2008.7910   -26.0     3.9    61.3     1.7   -21.1     1.7
2008.7933   -23.0     3.8    61.8     1.7   -21.3     1.7
2008.7960   -21.2     3.8    61.8     1.7   -22.9     1.7
2008.7990   -23.3     3.8    61.0     1.7   -22.3     1.7
2008.8020   -25.9     3.9    62.5     1.7   -21.8     1.7
2008.8041   -25.0     3.9    60.8     1.7   -22.4     1.7
2008.8070   -23.9     3.8    61.2     1.7   -22.2     1.7
2008.8100   -22.4     3.8    62.3     1.7   -22.0     1.7
2008.8124   -21.0     3.8    60.5     1.7   -20.5     1.7
2008.8151   -19.0     3.8    59.3     1.7   -21.7     1.7
2008.8180   -22.9     3.8    59.6     1.7   -21.3     1.7
2008.8210   -26.1     3.9    59.6     1.7   -22.5     1.7
2008.8233   -24.7     3.8    60.1     1.7   -22.0     1.7
