% site name: LYNS
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.7111   -18.6     2.9    47.2     2.1   -45.5     1.7
2008.7140   -20.2     2.9    46.1     2.1   -42.1     1.7
2008.7170   -22.5     2.9    45.7     2.1   -47.1     1.7
2008.7193   -25.4     2.8    47.7     2.1   -48.9     1.7
2008.7220   -24.3     2.9    46.7     2.1   -45.7     1.7
2008.7250   -21.5     2.9    45.5     2.1   -49.0     1.7
2008.7280   -21.9     2.9    45.6     2.1   -46.4     1.7
2008.7303   -22.4     2.9    45.9     2.1   -46.5     1.7
2008.7331   -22.9     2.9    47.3     2.1   -46.7     1.7
2008.7360   -23.1     2.9    46.8     2.1   -46.5     1.7
2008.7390   -18.6     2.9    46.3     2.1   -45.2     1.7
2008.7413   -19.8     2.9    46.0     2.1   -47.1     1.7
2008.7440   -17.6     2.9    45.4     2.1   -45.5     1.7
2008.7470   -20.4     2.9    44.3     2.1   -45.2     1.7
2008.7500   -12.1     2.9    44.3     2.1   -41.9     1.7
2008.7521   -16.3     2.9    46.1     2.1   -42.1     1.7
2008.7550   -19.8     3.0    46.3     2.1   -46.0     1.7
2008.7580   -18.1     3.0    44.8     2.1   -44.6     1.8
2008.7603   -15.9     2.9    45.8     2.1   -44.7     1.7
2008.7631   -12.9     2.8    46.1     2.1   -46.0     1.7
2008.7660   -20.6     2.8    47.8     2.1   -45.6     1.7
2008.7690   -26.2     2.8    45.6     2.1   -44.0     1.7
2008.7713   -23.6     2.9    44.4     2.1   -43.9     1.7
2008.7740   -17.6     2.8    44.5     2.0   -43.0     1.7
2008.7770   -20.5     2.8    45.2     2.1   -45.5     1.7
2008.7800   -20.3     3.0    43.8     2.1   -44.6     1.8
2008.7823   -26.1     2.9    44.8     2.1   -46.1     1.7
2008.7851   -22.9     2.9    45.1     2.1   -45.7     1.7
2008.7880   -18.4     2.8    45.5     2.1   -45.2     1.7
2008.7910   -17.9     2.9    45.3     2.1   -46.0     1.7
2008.7933   -25.0     2.8    45.3     2.1   -45.5     1.7
2008.7960   -24.6     2.8    44.6     2.1   -47.2     1.7
2008.7990   -30.7     2.8    44.0     2.1   -43.6     1.7
2008.8020   -23.2     2.9    43.3     2.1   -41.7     1.7
2008.8041   -19.4     2.8    43.8     2.1   -44.7     1.7
