% site name: KULU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1998.4720   -60.1     3.5   134.2     2.3  -130.8     1.8
1998.4742   -68.8     3.5   136.2     2.3  -131.0     1.8
1998.4770   -62.0     3.4   135.1     2.2  -130.5     1.8
1998.4800   -76.4     3.5   137.4     2.2  -129.6     1.8
1998.4830   -62.4     3.2   136.0     2.0  -132.3     1.8
1998.4853   -68.5     3.5   134.5     2.4  -130.9     1.8
1998.4880   -55.3     3.1   134.9     2.1  -131.5     1.6
1998.4910   -61.8     3.1   136.1     2.0  -128.0     1.7
1998.4940   -65.9     3.1   136.1     2.0  -128.4     1.7
1998.4962   -60.4     3.1   135.8     2.0  -127.7     1.7
1998.4990   -49.6     8.8   136.5     4.9  -128.1     3.4
1998.5020   -62.1     3.1   135.9     2.0  -128.7     1.7
1998.5043   -55.8     3.3   134.9     2.2  -131.1     1.8
1998.5072   -56.5     3.5   136.3     2.2  -129.7     1.8
1998.5100   -55.4     3.3   134.4     2.2  -128.4     1.8
1998.5130   -55.7     3.5   135.5     2.3  -130.1     1.8
1998.5153   -55.4     3.2   135.1     2.0  -129.6     1.8
1998.5180   -58.2     3.1   133.9     2.0  -130.7     1.7
1998.5210   -55.8     3.4   135.3     2.2  -128.5     1.8
1998.5240   -60.6     3.3   133.5     2.0  -132.1     1.8
1998.5263   -62.1     3.5   135.4     2.2  -132.1     1.8
1998.5290   -71.9     3.2   134.3     2.1  -129.8     1.7
1998.5320   -70.7     3.2   133.1     2.1  -132.1     1.7
1998.5350   -63.0     3.0   133.4     2.0  -132.3     1.7
1998.5373   -64.7     5.2   134.2     3.1  -135.4     2.4
1998.5400   -60.1     3.9   131.6     2.5  -134.7     2.0
1998.5430   -55.6     3.1   135.6     2.0  -130.8     1.7
1998.5460   -63.7     3.1   133.5     2.0  -131.1     1.7
1998.5483   -60.4     3.1   134.8     2.0  -132.6     1.7
1998.5510   -69.5     3.1   134.6     2.0  -130.5     1.7
1998.5540   -57.5     3.4   134.5     2.2  -129.9     1.8
1998.5570   -62.1     3.4   133.8     2.2  -128.9     1.8
1998.5592   -57.8     3.8   132.8     2.4  -128.0     1.9
1998.5620   -58.1     3.5   134.0     2.3  -132.0     1.8
1998.5650   -56.5     3.3   133.2     2.2  -130.7     1.8
1998.5673   -56.8     3.1   135.6     2.0  -129.8     1.7
1998.5701   -61.2     3.2   136.6     2.0  -129.0     1.8
1998.5730   -59.5     3.3   134.8     2.2  -129.3     1.8
1998.5760   -50.5     3.1   133.9     2.0  -129.1     1.7
1998.5783   -59.1     3.1   133.5     2.0  -129.2     1.7
1998.5810   -52.1     3.6   135.2     2.3  -128.2     1.9
1998.5840   -63.3     3.1   135.2     2.0  -129.4     1.7
1998.5870   -66.8     4.6   135.9     2.9  -129.1     2.2
1998.5893   -63.6     3.1   134.5     2.0  -131.5     1.7
1998.5920   -48.5     3.3   132.0     2.2  -127.9     1.8
1998.5950   -51.6     3.1   134.7     2.1  -129.9     1.6
1998.5980   -51.9     3.4   134.8     2.2  -129.1     1.7
1998.6003   -53.3     3.3   133.4     2.2  -130.5     1.8
1998.6030   -64.6     3.2   136.2     2.0  -129.1     1.8
1998.6060   -70.3     3.0   136.9     2.0  -130.2     1.7
1998.6090   -62.1     3.4   135.4     2.2  -131.0     1.8
1998.6112   -74.3     3.2   137.0     2.0  -130.6     1.8
1998.6140   -67.2     3.2   141.0     2.0  -130.6     1.8
1998.6170   -64.0     3.1   133.2     2.0  -130.6     1.7
1998.6193   -65.0     3.1   134.5     2.0  -130.8     1.7
1998.6221   -69.0     3.1   135.1     2.0  -129.6     1.7
1998.6250   -69.4     3.0   135.7     2.0  -131.1     1.7
1998.6280   -68.8     3.1   135.8     2.0  -130.0     1.7
1998.6303   -74.2     3.1   136.2     2.0  -132.3     1.7
1998.6330   -71.5     5.4   132.1     3.5  -127.5     2.3
1998.6360   -73.6     3.7   133.8     2.3  -131.2     2.0
1998.6390   -71.8     3.2   132.7     2.0  -130.9     1.8
1998.6413   -73.1     3.6   133.9     2.3  -129.4     1.9
1998.6440   -74.3     3.2   132.8     2.2  -131.6     1.7
1998.6470   -70.9     3.3   134.3     2.2  -132.2     1.8
1998.6500   -67.1     3.3   132.1     2.2  -131.5     1.8
1998.6523   -63.8     3.9   131.5     2.6  -129.0     1.8
1998.6550   -67.9     5.1   132.9     3.1  -128.9     2.6
1998.6580   -71.6     3.3   135.8     2.2  -131.1     1.8
1998.6610   -70.4     3.7   132.5     2.4  -132.1     1.9
1998.6632   -72.7     3.5   132.4     2.3  -129.9     1.8
1998.6660   -69.2     3.4   134.4     2.3  -128.2     1.8
1998.6690   -77.9     3.4   137.1     2.3  -127.9     1.8
1998.6720   -77.5     3.2   137.1     2.2  -128.5     1.7
1998.7153   -98.4    13.0   136.2    11.0  -121.7     3.3
1998.7180   -67.2     3.3   131.8     2.2  -131.8     1.8
1998.7210   -56.1     3.2   134.6     2.2  -131.4     1.7
1998.7240   -50.9     3.2   133.3     2.2  -129.9     1.7
1998.7261   -48.5     3.3   133.3     2.2  -130.2     1.8
1998.7290   -53.9     3.6   134.4     2.5  -125.9     1.9
1998.7320   -54.8     4.3   135.7     2.8  -126.6     2.0
1998.7343   -52.2     3.9   131.7     2.5  -130.9     1.9
1998.7371   -52.6     3.5   132.2     2.2  -129.8     1.8
1998.7400   -49.1     3.2   133.9     2.1  -129.2     1.7
1998.7430   -48.4     3.1   132.0     2.0  -128.6     1.7
1998.7453   -49.9     3.2   133.3     2.2  -128.5     1.7
1998.7480   -45.4     3.1   130.4     2.0  -128.3     1.7
1998.7510   -47.1     3.7   132.2     2.5  -128.5     1.8
1998.7540   -45.1     3.9   130.2     2.6  -126.8     1.8
1998.7563   -40.1     3.2   130.3     2.2  -128.6     1.7
