% site name: NORD
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1553   -52.9     3.6    21.0     1.5   -56.0     1.0
2008.1580   -51.8     3.6    22.2     1.5   -56.4     1.0
2008.1610   -55.6     3.7    21.8     1.5   -54.4     1.0
2008.1640   -53.8     3.7    20.6     1.5   -54.5     1.0
2008.1662   -48.8     3.8    21.5     1.6   -55.7     1.1
2008.1690   -56.0     3.7    21.6     1.6   -56.3     1.1
2008.1720   -57.6     3.7    20.7     1.5   -54.1     1.0
2008.1750   -60.4     3.6    21.7     1.5   -54.3     1.0
2008.1772   -57.7     3.7    20.5     1.6   -54.3     1.1
2008.1800   -56.9     3.7    20.7     1.5   -54.9     1.0
2008.1830   -55.6     3.7    20.4     1.5   -55.4     1.0
2008.1860   -53.1     3.7    20.0     1.6   -54.1     1.1
2008.1882   -54.4     3.7    21.7     1.5   -54.5     1.0
2008.1910   -54.7     3.7    20.7     1.5   -52.9     1.0
2008.1940   -55.7     3.7    19.5     1.5   -54.0     1.0
2008.1964   -57.8     3.8    19.7     1.6   -55.1     1.1
2008.1992   -56.6     3.7    19.7     1.5   -54.4     1.0
2008.2020   -56.7     3.7    18.0     1.5   -55.1     1.0
2008.2050   -58.7     3.7    18.8     1.5   -55.4     1.0
2008.2073   -58.4     3.7    17.9     1.6   -55.4     1.1
2008.2100   -59.3     3.8    17.9     1.6   -55.6     1.1
2008.2130   -56.4     3.8    19.0     1.6   -54.6     1.1
2008.2160   -53.7     3.8    20.3     1.6   -53.9     1.1
2008.2182   -52.7     3.8    18.0     1.6   -54.3     1.1
2008.2210   -56.8     3.8    18.0     1.6   -53.5     1.1
2008.2240   -53.4     3.8    18.6     1.6   -53.0     1.1
2008.2270   -51.3     3.8    18.3     1.6   -55.1     1.1
2008.2292   -57.4     3.8    19.2     1.6   -53.0     1.1
2008.2320   -56.7     3.9    20.7     1.6   -53.1     1.1
2008.2350   -58.9     3.8    21.9     1.6   -53.6     1.1
2008.2380   -65.4     3.9    20.6     1.6   -54.1     1.1
2008.2402   -59.4     3.9    20.7     1.6   -51.5     1.1
2008.2430   -63.3     3.8    21.6     1.6   -53.5     1.1
2008.2460   -61.1     3.8    20.1     1.6   -52.2     1.1
2008.2490   -61.6     3.8    19.0     1.6   -51.9     1.1
2008.2512   -69.8     3.8    18.7     1.6   -53.3     1.1
2008.2540   -61.9     3.9    19.4     1.6   -52.4     1.1
2008.2570   -65.0     3.8    19.1     1.6   -52.6     1.1
2008.2593   -61.2     3.9    16.9     1.6   -50.8     1.1
2008.2620   -62.1     3.9    17.8     1.6   -51.3     1.1
2008.2650   -65.3     3.8    19.2     1.6   -50.9     1.1
2008.2680   -65.3     3.8    18.8     1.6   -51.9     1.1
