% site name: KBUG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6893   -27.4     3.1    48.6     2.1   -44.0     1.8
2008.6920   -30.0     3.1    51.3     2.2   -45.1     1.7
2008.6950   -32.8     3.0    48.1     2.1   -43.9     1.7
2008.6980   -30.1     3.0    48.8     2.1   -44.2     1.8
2008.7001   -33.3     3.0    50.0     2.1   -43.9     1.8
2008.7030   -23.8     3.0    48.8     2.1   -42.6     1.8
2008.7060   -35.2     3.1    50.0     2.1   -44.2     1.8
2008.7083   -31.3     3.1    51.6     2.2   -44.6     1.8
2008.7111   -36.0     3.1    50.4     2.2   -43.8     1.7
2008.7140   -54.2     3.1    48.3     2.1   -43.3     1.8
2008.7170   -33.5     3.1    46.4     2.2   -42.9     1.8
2008.7193   -25.1     3.1    48.6     2.2   -45.7     1.7
2008.7220   -35.3     3.1    47.6     2.1   -42.0     1.8
2008.7250   -31.4     3.1    50.1     2.2   -43.2     1.7
2008.7280   -29.9     3.1    49.3     2.1   -42.9     1.7
2008.7303   -33.8     3.1    49.2     2.1   -42.3     1.8
2008.7331   -28.3     3.1    49.9     2.1   -44.4     1.8
2008.7360   -32.9     3.1    50.3     2.1   -43.9     1.7
2008.7390   -29.0     3.1    48.5     2.1   -42.6     1.8
2008.7413   -30.1     3.1    47.5     2.2   -43.9     1.8
2008.7440   -30.2     3.0    48.4     2.1   -42.4     1.8
2008.7470   -28.4     3.1    47.9     2.1   -39.2     1.8
2008.7500   -30.3     3.1    44.9     2.1   -40.2     1.8
2008.7521   -27.6     3.3    48.5     2.1   -42.3     1.8
2008.7550   -26.8     3.2    49.6     2.3   -41.9     1.8
2008.7580   -25.6     3.1    48.6     2.3   -41.8     1.7
2008.7603   -24.2     3.1    49.8     2.1   -40.5     1.8
2008.7631   -20.3     3.0    49.4     2.2   -42.3     1.8
2008.7660   -22.6     3.0    51.2     2.1   -42.9     1.8
2008.7690   -27.8     3.1    53.3     2.1   -44.1     1.7
2008.7713   -25.2     3.1    49.8     2.1   -40.8     1.8
2008.7740   -23.6     3.0    49.1     2.1   -40.0     1.8
2008.7770   -20.2     3.8    48.2     2.1   -41.9     2.0
2008.7800   -23.8     3.3    46.5     2.5   -43.2     1.8
2008.7823   -27.1     3.1    50.1     2.3   -43.1     1.8
2008.7851   -26.8     3.0    48.6     2.2   -43.6     1.8
2008.7880   -27.0     3.0    49.4     2.1   -40.1     1.8
2008.7910   -22.0     3.1    49.7     2.1   -41.5     1.8
2008.7933   -25.4     3.0    48.8     2.2   -41.9     1.8
2008.7960   -36.3     3.0    46.4     2.1   -41.8     1.8
2008.7990   -31.1     3.0    45.7     2.1   -43.6     1.8
2008.8020   -18.9     3.1    48.0     2.1   -45.2     1.8
2008.8041   -28.8     3.0    45.3     2.2   -42.2     1.7
2008.8070   -32.8     3.1    47.0     2.1   -43.0     1.8
2008.8100   -23.3     3.1    47.7     2.1   -43.2     1.8
2008.8124   -29.0     3.0    49.8     2.1   -42.6     1.8
2008.8151   -27.4     3.1    48.0     2.1   -44.0     1.8
2008.8180   -28.6     3.0    49.2     2.1   -42.1     1.8
2008.8210   -32.2     3.1    45.9     2.1   -42.3     1.8
2008.8233   -29.7     3.1    48.6     2.1   -40.1     1.8
2008.8260   -35.7     3.3    45.3     2.2   -40.6     1.8
