% site name: ASKY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.4160   -54.7     3.6    72.4     1.7   -33.2     1.9
2008.4182   -57.0     3.5    71.5     1.7   -32.7     1.9
2008.4210   -55.6     3.5    72.3     1.7   -33.3     1.9
2008.4240   -56.4     3.6    73.1     1.7   -33.4     1.9
2008.4263   -53.6     3.5    72.0     1.7   -32.2     1.9
2008.4291   -58.7     3.5    72.1     1.7   -32.4     1.9
2008.4320   -57.1     3.5    72.9     1.7   -33.2     1.9
2008.4350   -54.9     3.6    72.3     1.7   -32.9     1.9
2008.4373   -61.2     3.6    72.3     1.7   -32.4     1.9
2008.4400   -58.1     3.5    72.4     1.7   -33.4     1.9
2008.4430   -57.5     3.5    73.2     1.7   -33.6     1.9
2008.4460   -57.5     3.4    72.9     1.7   -34.5     1.9
2008.4482   -57.2     3.5    71.5     1.7   -33.2     1.9
2008.4510   -58.9     3.5    71.0     1.7   -34.0     1.9
2008.4540   -62.6     3.5    70.3     1.7   -34.6     1.9
2008.4570   -57.3     3.6    72.6     1.8   -32.8     2.0
2008.4593   -56.5     3.6    72.5     1.7   -33.5     1.9
2008.4620   -59.4     3.6    71.4     1.7   -34.3     1.9
2008.4650   -60.1     3.6    70.9     1.7   -33.5     1.9
2008.4680   -60.5     3.5    70.8     1.7   -35.4     1.9
2008.4702   -56.8     3.5    71.3     1.7   -35.1     1.9
2008.4730   -56.6     3.5    71.1     1.7   -35.0     1.9
2008.4760   -55.0     3.4    69.8     1.7   -34.2     1.9
2008.4783   -57.3     3.4    70.9     1.7   -32.4     1.9
2008.4812   -56.8     3.5    71.3     1.7   -32.8     1.9
2008.4840   -53.7     3.5    69.4     1.7   -31.6     1.9
2008.4870   -56.2     3.8    69.8     1.7   -30.8     2.0
2008.4893   -55.5     3.5    71.7     1.7   -32.6     1.9
2008.4920   -55.9     3.6    71.3     1.7   -34.3     1.9
2008.4950   -62.6     3.5    71.0     1.7   -33.6     1.9
2008.4980   -55.8     3.6    68.6     1.7   -33.3     1.9
2008.5002   -58.0     3.5    70.4     1.7   -32.6     1.9
2008.5030   -61.2     3.5    67.9     1.7   -32.9     1.9
2008.5060   -62.8     3.4    69.5     1.7   -33.3     1.9
2008.5090   -60.5     3.4    70.1     1.7   -32.6     1.9
2008.5113   -54.9     3.5    70.1     1.7   -33.1     1.9
2008.5140   -56.2     3.5    69.2     1.7   -32.9     1.9
2008.5170   -54.6     3.5    71.9     1.7   -31.8     1.9
2008.5200   -51.9     3.4    69.3     1.7   -32.3     1.9
2008.5222   -54.4     3.5    70.9     1.7   -30.9     1.9
2008.5250   -50.7     3.5    69.1     1.7   -30.0     1.9
2008.5280   -52.5     3.5    70.5     1.7   -32.9     1.9
2008.5310   -51.6     3.6    68.5     1.7   -32.9     1.9
2008.5332   -52.8     3.5    68.7     1.7   -34.0     1.9
2008.5360   -52.0     3.5    70.5     1.7   -32.3     1.9
2008.5390   -53.3     3.5    70.1     1.7   -33.0     1.9
2008.5413   -56.2     3.5    69.9     1.7   -33.1     1.9
2008.5440   -50.9     3.5    69.7     1.7   -32.4     1.9
2008.5470   -58.2     3.5    69.8     1.7   -33.2     1.9
2008.5500   -50.9     3.6    70.1     1.8   -31.4     1.9
2008.5523   -53.6     3.4    70.8     1.7   -32.3     1.9
2008.5550   -52.4     3.5    70.6     1.7   -32.1     1.9
2008.5580   -49.0     3.5    71.0     1.7   -31.5     1.9
2008.5610   -46.4     3.6    69.8     1.7   -31.9     1.9
2008.5633   -54.4     3.5    70.6     1.7   -32.7     1.9
2008.5660   -55.1     3.5    70.3     1.7   -32.0     1.9
2008.5690   -48.3     3.5    70.0     1.7   -32.1     1.9
2008.5720   -51.0     3.5    69.2     1.7   -30.4     1.9
2008.5743   -52.4     3.6    70.0     1.7   -33.0     1.9
2008.5770   -52.3     3.5    70.9     1.7   -32.5     1.9
2008.5800   -50.9     3.5    69.1     1.7   -32.1     1.9
2008.5830   -47.6     3.5    69.5     1.7   -33.0     1.9
2008.5852   -50.6     3.5    69.8     1.7   -32.0     1.9
2008.5880   -50.7     3.4    67.7     1.7   -30.3     1.9
2008.5910   -50.3     3.5    66.9     1.7   -32.0     1.9
2008.5933   -48.8     3.5    68.0     1.7   -32.3     1.9
2008.5961   -43.2     3.5    68.6     1.7   -32.5     1.9
2008.5990   -49.1     3.5    68.9     1.7   -31.4     1.9
2008.6020   -48.8     3.7    68.7     1.7   -33.6     1.9
2008.6043   -51.9     3.6    68.4     1.7   -33.5     1.9
2008.6070   -43.5     3.6    70.5     1.7   -32.7     1.9
2008.6100   -44.7     3.7    68.6     1.7   -32.9     1.9
2008.6130   -47.6     3.5    68.3     1.7   -33.9     1.9
2008.6153   -53.8     3.5    67.8     1.7   -33.2     1.9
2008.6180   -52.8     3.5    68.5     1.7   -34.2     1.9
2008.6210   -46.6     3.6    68.2     1.7   -33.5     1.9
2008.6240   -47.7     3.5    67.5     1.7   -33.2     1.9
2008.6263   -44.9     3.5    67.8     1.7   -33.3     1.9
2008.6290   -47.7     3.5    66.4     1.7   -34.3     1.9
2008.6320   -50.7     3.6    69.1     1.7   -32.8     1.9
2008.6350   -53.1     3.5    68.2     1.7   -32.3     1.9
2008.6372   -41.2     3.6    67.1     1.7   -30.8     1.9
2008.6400   -49.8     3.5    67.7     1.7   -32.6     1.9
2008.6430   -43.8     3.5    66.5     1.7   -32.3     1.9
2008.6453   -46.1     3.5    67.8     1.7   -31.8     1.9
2008.6481   -49.7     3.6    68.4     1.7   -33.7     1.9
2008.6510   -47.2     3.5    68.1     1.7   -32.8     1.9
2008.6540   -48.6     3.5    68.1     1.7   -31.5     1.9
2008.6563   -45.0     3.4    67.1     1.7   -31.3     1.9
2008.6590   -47.3     3.6    69.7     1.7   -31.5     1.9
2008.6620   -47.4     3.5    67.7     1.7   -31.3     1.9
2008.6650   -51.5     3.5    66.9     1.7   -33.3     1.9
2008.6673   -43.7     3.5    65.8     1.7   -29.4     1.9
2008.6700   -49.7     3.5    66.9     1.7   -30.8     1.9
2008.6730   -42.7     3.4    66.9     1.7   -30.7     1.9
2008.6760   -45.0     3.6    67.1     1.7   -31.5     1.9
2008.6783   -45.2     3.5    65.9     1.7   -32.4     1.9
2008.6810   -43.2     3.5    64.4     1.7   -31.8     1.9
2008.6840   -43.6     3.6    65.1     1.7   -33.1     1.9
2008.6870   -43.6     3.5    65.5     1.7   -33.6     1.9
2008.6893   -43.2     3.5    64.5     1.7   -33.3     1.9
2008.6920   -47.2     3.5    67.3     1.7   -32.7     1.9
2008.6950   -49.0     3.5    65.4     1.7   -32.8     1.9
2008.6980   -45.7     3.5    65.1     1.7   -32.4     1.9
2008.7001   -42.4     3.5    66.3     1.7   -31.2     1.9
2008.7030   -41.5     3.5    64.5     1.7   -31.6     1.9
2008.7060   -45.6     3.5    66.2     1.7   -32.8     1.9
2008.7083   -47.7     3.6    65.0     1.7   -32.7     1.9
2008.7111   -46.1     3.6    65.4     1.7   -31.2     1.9
2008.7140   -40.0     3.7    64.2     1.7   -30.8     1.9
2008.7170   -44.9     3.5    65.2     1.7   -31.7     1.9
2008.7193   -40.9     3.5    66.0     1.7   -32.1     1.9
2008.7220   -46.0     3.5    65.7     1.7   -31.9     1.9
2008.7250   -47.1     3.6    64.1     1.7   -32.1     1.9
2008.7280   -47.6     3.5    64.0     1.7   -31.2     1.9
2008.7303   -46.9     3.5    65.8     1.7   -30.7     1.9
2008.7331   -46.9     3.5    66.4     1.7   -32.5     1.9
2008.7360   -48.1     3.5    66.0     1.7   -31.9     1.9
2008.7390   -44.5     3.5    66.0     1.7   -30.8     1.9
2008.7413   -44.5     3.5    64.4     1.7   -30.6     1.9
2008.7440   -45.4     3.5    64.4     1.7   -31.4     1.9
2008.7470   -44.5     3.5    64.3     1.7   -30.3     1.9
2008.7500   -45.3     3.5    64.3     1.7   -30.5     1.9
2008.7521   -43.2     3.6    64.8     1.7   -29.7     1.9
2008.7550   -42.8     3.5    65.6     1.7   -30.5     1.9
2008.7580   -39.9     3.6    64.9     1.7   -29.0     1.9
2008.7603   -41.3     3.6    65.2     1.7   -29.6     1.9
2008.7631   -39.9     3.5    64.4     1.7   -30.8     1.9
2008.7660   -40.1     3.5    64.7     1.7   -29.7     1.9
2008.7690   -42.0     3.6    65.6     1.7   -28.8     1.9
2008.7713   -40.2     3.5    64.4     1.7   -28.6     1.9
2008.7740   -41.2     3.5    63.7     1.7   -29.7     1.9
2008.7770   -44.7     3.4    63.0     1.7   -31.6     1.9
2008.7800   -38.6     3.5    63.7     1.7   -32.1     1.9
2008.7823   -43.7     3.5    64.5     1.7   -30.9     1.9
2008.7851   -41.5     3.5    64.1     1.7   -29.5     1.9
2008.7880   -38.9     3.5    63.8     1.7   -29.0     1.9
2008.7910   -44.6     3.5    64.3     1.7   -30.7     1.9
2008.7933   -44.7     3.4    64.0     1.7   -32.1     1.9
2008.7960   -40.1     3.4    64.0     1.7   -32.1     1.9
2008.7990   -43.7     3.4    63.3     1.7   -31.4     1.9
2008.8020   -40.4     3.5    64.3     1.7   -31.8     1.9
